"DATE","CATEGORY","SUBJECT","DOWNLOAD"
"10-Oct-2025","NSE Indices","Corporate Adjustment for SKF India Ltd. in Nifty Indices","https://nsearchives.nseindia.com//web/pressrelease/2025-10/ind_prs10102025_20251010182338.pdf"
"10-Oct-2025","Corporate Communications","Joint Press Release on Ease of Doing Business -Rationalization and Standardization of penalties levied on Trading Members","https://nsearchives.nseindia.com//web/pressrelease/2025-10/PR_cc_10102025_20251010175924.pdf"
"09-Oct-2025","NSE Listing","Press Release dated October 09, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-10/PR_List_09102025_20251009185253.pdf"
"09-Oct-2025","Surveillance","Clarification by ABM International Limited
News about Acme Solar Holdings Limited
Clarification by Atul Auto Limited
Clarification by California Software Company Limited
Clarification by Cupid Limited
Clarification by Essar Shipping Limited
Clarification by Graphite India Limited
Clarification by Indbank Merchant Banking Services Limited
Clarification by Indraprastha Medical Corporation Limited
News about Infosys Limited
Clarification by Jindal Poly Investment and Finance Company Limited
Clarification by Jindal Worldwide Limited
Clarification by Orbit Exports Limited
Clarification by Palred Technologies Limited
Clarification by Tirupati Forge Limited
Clarification by Trust Fintech Limited
Clarification by ZUARI INDUSTRIES LIMITED","https://nsearchives.nseindia.com//web/pressrelease/2025-10/PR_surv_09102025_20251009183410.pdf"
"09-Oct-2025","NSE Indices","Inclusion in Nifty IPO w.e.f. October 14, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-10/ind_prs09102025_20251009182157.pdf"
"08-Oct-2025","Surveillance","Clarification by Banco Products (I) Limited
Clarification by DOMS Industries Limited
Clarification by Ester Industries Limited
Clarification by Orient Technologies Limited
Clarification by Sandhar Technologies Limited
Clarification by V2 Retail Limited","https://nsearchives.nseindia.com//web/pressrelease/2025-10/PR_surv_08102025_20251008193942.pdf"
"08-Oct-2025","NSE Listing","Press Release dated October 08, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-10/PR_LIST_08102025_20251008185019.pdf"
"08-Oct-2025","NSE Indices","Inclusions in Nifty IPO w.e.f. October 13, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-10/ind_prs08102025_20251008183627.pdf"
"07-Oct-2025","NSE Indices","Corporate Adjustment for Tata Motors Ltd. in Nifty Indices","https://nsearchives.nseindia.com//web/pressrelease/2025-10/ind_prs07102025_20251007200636.pdf"
"07-Oct-2025","Surveillance","Clarification by Aaa Technologies Limited
Clarification by Arihant Superstructures Limited
Clarification by Bombay Burmah Trading Corporation Limited
Clarification by Globus Spirits Limited
Clarification by IZMO Limited
Clarification by India Tourism Development Corporation Limited
Clarification by KIOCL Limited
Clarification by Sanstar Limited
Clarification by Tara Chand InfraLogistic Solutions Limited
Clarification by The Orissa Minerals Development Company Limited","https://nsearchives.nseindia.com//web/pressrelease/2025-10/PR_surv_07102025_20251007195453.pdf"
"07-Oct-2025","NSE Indices","Inclusion in Nifty IPO w.e.f. October 10, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-10/ind_prs07102025_1_20251007191433.pdf"
"07-Oct-2025","NSE Listing","Press Release dated October 07, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-10/PR_LIST_07102025_20251007184326.pdf"
"06-Oct-2025","Corporate Communications","SEBI Chairman Shri Tuhin Kanta Pandey launched the World Investor Week at NSE and unveiled joint SEBI–NSE Investor-Awareness campaigns","https://nsearchives.nseindia.com//web/pressrelease/2025-10/PR_cc_06102025_0_20251006221914.pdf"
"06-Oct-2025","NSE Listing","Press Release dated October 06, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-10/PR_LIST_06102025_20251006201856.pdf"
"06-Oct-2025","Surveillance","Clarification by Oswal Greentech Limited
Clarification by Precision Wires India Limited
Clarification by RACL Geartech Limited
Clarification by Sandur Manganese & Iron Ores Limited
Clarification by Sikko Industries Limited","https://nsearchives.nseindia.com//web/pressrelease/2025-10/PR_surv_06102025_20251006190905.pdf"
"06-Oct-2025","NSE Indices","Inclusion in Nifty IPO w.e.f. October 09, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-10/ind_prs06102025_20251006174233.pdf"
"06-Oct-2025","NSE Indices","Exclusion from Nifty SME Emerge index w.e.f. October 08, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-10/ind_prs06102025_1_20251006174156.pdf"
"06-Oct-2025","Corporate Communications","Display of Historical Daily VWAP of last 1281 Days and Intraday Price Graph for Electricity Futures Contracts on NSE Website","https://nsearchives.nseindia.com//web/pressrelease/2025-10/PR_cc_06102025_20251006131221.pdf"
"06-Oct-2025","Investor Services Cell","ISC Press release for the month September 2025.","https://nsearchives.nseindia.com//web/pressrelease/2025-10/PR_ISC_06102025_20251006120018.pdf"
"05-Oct-2025","Corporate Communications","Bhoomi Pujan conducted for a G+11-storey NSE Multispecialty Hospital Block and Bone Marrow Transplant Centre at ACTREC, Tata Memorial Hospital, Navi Mumbai with a built-up area of 2.4 lakh sq ft.","https://nsearchives.nseindia.com//web/pressrelease/2025-10/PR_cc_05102025_20251005164718.pdf"
"03-Oct-2025","NSE Indices","Changes in Nifty Fixed Income indices w.e.f. October 10, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-10/ind_prs03102025_1_20251003194443.pdf"
"03-Oct-2025","Surveillance","Clarification by Borosil Scientific Limited
Clarification by Galaxy Medicare Limited
Clarification by Greenpanel Industries Limited
Clarification by India Nippon Electricals Limited
Clarification by KIOCL Limited
Clarification by Kesoram Industries Limited
Clarification by Precision Wires India Limited
Clarification by RACL Geartech Limited
Clarification by Sandur Manganese & Iron Ores Limited
Clarification by Sigma Solve Limited
Clarification by Sikko Industries Limited
Clarification by Sun TV Network Limited
Clarification by TVS Srichakra Limited
Clarification by The Orissa Minerals Development Company Limited","https://nsearchives.nseindia.com//web/pressrelease/2025-10/PR_surv_03102025_20251003192614.pdf"
"03-Oct-2025","NSE Indices","Inclusions in Nifty IPO w.e.f. October 08, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-10/ind_prs03102025_20251003180343.pdf"
"03-Oct-2025","NSE Listing","Press release dated October 03, 2025.","https://nsearchives.nseindia.com//web/pressrelease/2025-10/PR_LIST_03102025_20251003165333.pdf"
"01-Oct-2025","NSE Clearing","Market-wide Position Limit RBLBANK","https://nsearchives.nseindia.com//web/pressrelease/2025-10/PR_nsccl_01102025_20251001222813.pdf"
"01-Oct-2025","NSE Listing","Press Release dated October 01, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-10/PR_LIST_01102025_20251001190040.pdf"
"01-Oct-2025","Surveillance","Clarification by Borosil Scientific Limited
Clarification by Destiny Logistics & Infra Limited
Clarification by Greenpanel Industries Limited
Clarification by India Nippon Electricals Limited
Clarification by InterGlobe Aviation Limited
Clarification by Peninsula Land Limited
Clarification by Sigma Solve Limited
Clarification by Sun TV Network Limited
Clarification by TVS Srichakra Limited
Clarification by Wonder Electricals Limited","https://nsearchives.nseindia.com//web/pressrelease/2025-10/PR_surv_01102025_20251001182950.pdf"
"01-Oct-2025","NSE Indices","Inclusions in Nifty IPO w.e.f. October 07, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-10/ind_prs01102025_20251001175838.pdf"
"01-Oct-2025","NSE Indices","Changes in Nifty Fixed Income indices w.e.f. October 07,2025","https://nsearchives.nseindia.com//web/pressrelease/2025-10/ind_prs01102025_1_20251001174358.pdf"
"01-Oct-2025","Corporate Communications","Caution for Investors","https://nsearchives.nseindia.com//web/pressrelease/2025-10/PR_cc_01102025_20251001125515.pdf"
"30-Sep-2025","NSE Listing","Press Release dated September 30, 2025.","https://nsearchives.nseindia.com//web/pressrelease/2025-09/PR_LIST_30092025_20250930190244.pdf"
"30-Sep-2025","Surveillance","Clarification by Banaras Beads Limited
Clarification by Oswal Greentech Limited
Clarification by Peninsula Land Limited
Clarification by Sp Refractories Limited
Clarification by Taurian MPS Limited
Clarification by Wonder Electricals Limited","https://nsearchives.nseindia.com//web/pressrelease/2025-09/PR_surv_30092025_20250930185735.pdf"
"30-Sep-2025","NSE Indices","Inclusions in Nifty IPO w.e.f. October 06, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-09/ind_prs30092025_20250930184831.pdf"
"29-Sep-2025","NSE Listing","Press Release dated September 29, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-09/PR_LIST_29092025_20250929203030.pdf"
"29-Sep-2025","Surveillance","Clarification by InterGlobe Aviation Limited
News about Sunteck Realty Limited
Clarification by TVS Electronics Limited","https://nsearchives.nseindia.com//web/pressrelease/2025-09/PR_surv_29092025_20250929184333.pdf"
"29-Sep-2025","NSE Indices","Inclusions in Nifty IPO w.e.f. October 03, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-09/ind_prs29092025_20250929182110.pdf"
"29-Sep-2025","Corporate Communications","Caution for Investors","https://nsearchives.nseindia.com//web/pressrelease/2025-09/PR_cc_29092025_20250929180413.pdf"
"29-Sep-2025","NSE Clearing","Market-wide Position Limit SAMMAANCAP","https://nsearchives.nseindia.com//web/pressrelease/2025-09/PR_nsccl_29092025_20250929180128.pdf"
"26-Sep-2025","Corporate Communications","Consultation Paper for Detailed guidelines on Review of technical glitch framework for Stock Brokers","https://nsearchives.nseindia.com//web/pressrelease/2025-09/PR_cc_26092025_1_20250926215348.pdf"
"26-Sep-2025","NSE Indices","Inclusion in Nifty IPO w.e.f. October 01, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-09/ind_prs26092025_20250926200204.pdf"
"26-Sep-2025","NSE Listing","Press Release dated September 26, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-09/PR_LIST_26092025_20250926181154.pdf"
"26-Sep-2025","Surveillance","News about Balmer Lawrie & Company Limited
Clarification by HP Telecom India Limited
Clarification by Max India Limited
Clarification by Sameera Agro And Infra Limited
Clarification by Solara Active Pharma Sciences Limited
Clarification by TVS Electronics Limited
News about Tata Motors Limited
Clarification by V-Guard Industries Limited
News about Waaree Energies Limited","https://nsearchives.nseindia.com//web/pressrelease/2025-09/PR_surv_26092025_20250926180233.pdf"
"26-Sep-2025","Corporate Communications","Caution for Investors","https://nsearchives.nseindia.com//web/pressrelease/2025-09/PR_cc_26092025_20250926175141.pdf"
"25-Sep-2025","NSE Indices","Replacements in Nifty IPO w.e.f. September 30, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-09/ind_prs25092025_1_20250925205919.pdf"
"25-Sep-2025","NSE Listing","Press Release dated September 25, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-09/PR_LIST_25092025_20250925184120.pdf"
"25-Sep-2025","Surveillance","Clarification by ASK Automotive Limited
Clarification by Aaradhya Disposal Industries Limited
Clarification by BF Investment Limited
Clarification by HP Telecom India Limited
Clarification by Ingersoll Rand (India) Limited
Clarification by Max India Limited
Clarification by Nalwa Sons Investments Limited
Clarification by Precision Wires India Limited
Clarification by RACL Geartech Limited
Clarification by Sandhar Technologies Limited
Clarification by Sharp Chucks and Machines Limited
Clarification by Solara Active Pharma Sciences Limited
News about Tata Motors Limited
Clarification by V-Guard Industries Limited","https://nsearchives.nseindia.com//web/pressrelease/2025-09/PR_surv_25092025_20250925183710.pdf"
"25-Sep-2025","NSE Indices","Changes in Nifty Fixed Income indices w.e.f. September 30, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-09/ind_prs25092025_20250925175348.pdf"
"25-Sep-2025","Corporate Communications","Caution for Investors","https://nsearchives.nseindia.com//web/pressrelease/2025-09/PR_cc_25092025_0_20250925112214.pdf"
"25-Sep-2025","Corporate Communications","Caution for Investors","https://nsearchives.nseindia.com//web/pressrelease/2025-09/PR_cc_25092025_20250925112052.pdf"
"25-Sep-2025","Corporate Communications","NSE registered investor base crosses 12 crore (120 million) unique investors (unique PANs)","https://nsearchives.nseindia.com//web/pressrelease/2025-09/PR_cc_25092025_20250925111222.pdf"
"24-Sep-2025","NSE Indices","Inclusion in Nifty IPO w.e.f. September 29, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-09/ind_prs24092025_20250924211233.pdf"
"24-Sep-2025","Surveillance","Clarification by ASK Automotive Limited
Clarification by Adani Total Gas Limited
Clarification by Aesthetik Engineers Limited
Clarification by Bajaj Healthcare Limited
Clarification by Ingersoll Rand (India) Limited
Clarification by Nalwa Sons Investments Limited
Clarification by Precision Wires India Limited
Clarification by Sandhar Technologies Limited
Clarification by Trigyn Technologies Limited
News about Vedanta Limited","https://nsearchives.nseindia.com//web/pressrelease/2025-09/PR_surv_24092025_20250924190201.pdf"
"24-Sep-2025","NSE Listing","Press Release dated September 24, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-09/PR_List_24092025_20250924181208.pdf"
"23-Sep-2025","NSE Indices","Changes in Nifty Fixed Income indices w.e.f. September 30, 2025","https://nsearchives.nseindia.com//web/pressrelease/2025-09/ind_prs23092025_20250923195332.pdf"
"23-Sep-2025","Surveillance","News about Acme Solar Holdings Limited
Clarification by Adani Total Gas Limited
Clarification by BF Investment Limited
Clarification by BOROSIL RENEWABLES LIMITED
Clarification by Bajaj Healthcare Limited
Clarification by Chemcon Speciality Chemicals Limited
Clarification by Control Print Limited
Clarification by Dredging Corporation of India Limited
Clarification by Gujarat Themis Biosyn Limited
Clarification by Huhtamaki India Limited
News about Kfin Technologies Limited
Clarification by MMTC Limited
News about MRF Limited
Clarification by Natural Capsules Limited
Clarification by Tinna Rubber and Infrastructure Limited
Clarification by Trigyn Technologies Limited
Clarification by Ushanti Colour Chem Limited
News about Vedanta Limited
Clarification by ZUARI INDUSTRIES LIMITED","https://nsearchives.nseindia.com//web/pressrelease/2025-09/PR_surv_23092025_20250923193239.pdf"
